id;title;type;release_year;age_certification;genres;imdb_score;tmdb_popularity;tmdb_score
tm471922;An Easy Girl;MOVIE;2019;;['comedy', 'drama', 'european'];5,6;16,345;5,6
tm465231;Nate Bargatze: The Tennessee Kid;MOVIE;2019;;['comedy'];7,6;2,578;7,5
tm922788;The Babysitter: Killer Queen;MOVIE;2020;R;['comedy', 'horror'];5,8;83,924;6,4
ts87473;7SEEDS;SHOW;2019;TV-MA;['scifi', 'drama', 'animation', 'romance', 'action', 'horror'];6,3;32,402;8
ts89881;Mr. Iglesias;SHOW;2019;TV-14;['comedy'];7,1;7,974;7,7
ts251654;Paranormal;SHOW;2020;TV-14;['scifi'];;9,125;7,3
ts237751;Gameboys;SHOW;2020;TV-14;['drama', 'romance'];8,4;8,164;8,5
ts104449;The Liberator;SHOW;2020;TV-MA;['action', 'drama', 'war', 'animation'];7,5;19,173;7,1
tm827501;Tall Girl;MOVIE;2019;PG;['comedy', 'drama', 'romance', 'family'];5,2;25,358;6,4
tm936236;Cadaver;MOVIE;2020;;['thriller', 'horror', 'drama'];5,1;39,028;5,6
ts251067;The Baby-Sitters Club;SHOW;2020;TV-G;['comedy', 'drama', 'family'];7,3;29,598;8
ts225328;Get Even;SHOW;2020;TV-PG;['crime', 'drama'];;20,057;7,9
ts223344;The Gift;SHOW;2019;TV-MA;['thriller', 'drama', 'scifi', 'fantasy'];7;16,327;7,7
ts214861;Prank Encounters;SHOW;2019;TV-MA;['reality', 'comedy', 'horror', 'scifi'];5,2;15,251;7,3
tm120072;Let It Snow;MOVIE;2019;PG-13;['romance', 'comedy'];5,8;14,599;6,101
ts93054;Trinkets;SHOW;2019;TV-MA;['drama', 'comedy', 'crime'];7;17,648;8,089
tm936396;Holidate;MOVIE;2020;;['romance', 'comedy'];6,1;13,344;7,1
tm676311;Sightless;MOVIE;2020;;['drama', 'thriller'];5,5;9,633;7
tm464351;The Last Thing He Wanted;MOVIE;2020;R;['thriller', 'crime', 'drama'];4,3;12,128;4,9
tm493175;ZZ Top: That Little Ol' Band from Texas;MOVIE;2019;;['music', 'documentation'];7,5;4,222;7,5
ts237513;Ju-On: Origins;SHOW;2020;TV-MA;['drama', 'horror'];6,1;20,607;6,8
ts87986;Dolly Parton's Heartstrings;SHOW;2019;TV-14;['drama', 'music', 'comedy'];7,6;4,747;7,3
ts252098;The Duchess;SHOW;2020;TV-MA;['comedy', 'drama'];;5,557;7,1
ts93611;October Faction;SHOW;2020;TV-MA;['horror', 'scifi', 'drama', 'fantasy'];6,1;8,382;6,8
ts85619;Hache;SHOW;2019;TV-MA;['crime', 'drama', 'thriller'];6,5;14,23;6,6
tm283581;Super Deluxe;MOVIE;2019;NC-17;['comedy', 'thriller', 'drama', 'action', 'crime'];8,4;7,084;7,8
tm447439;System Crasher;MOVIE;2019;;['drama', 'european'];7,8;10,356;7,7
tm885775;Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend;MOVIE;2020;PG-13;['comedy', 'scifi', 'romance'];6,9;8,317;6,4
ts100359;Medical Police;SHOW;2020;TV-MA;['comedy'];5,9;9,85;6,7
ts235862;My Unfamiliar Family;SHOW;2020;TV-14;['drama'];7,8;15,464;8
ts105608;Puerta 7;SHOW;2020;TV-MA;['crime', 'drama', 'thriller'];5,6;6,19;7,1
ts93482;The Last Kids on Earth;SHOW;2019;;['animation', 'comedy', 'family', 'horror', 'scifi'];7,2;13,206;8,4
tm835486;Jenny Slate: Stage Fright;MOVIE;2019;;['comedy', 'reality'];5,8;3,462;5,9
ts103360;The Barrier;SHOW;2020;TV-MA;['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war'];6,8;21,052;7,1
ts236501;Valeria;SHOW;2020;TV-MA;['comedy', 'drama', 'romance'];6,5;24,53;7,5
ts256784;Trash Truck;SHOW;2020;TV-Y;['animation'];;6,731;7,8
tm511940;Lying and Stealing;MOVIE;2019;R;['crime', 'drama', 'comedy'];5,4;20,588;6
tm837756;I'm No Longer Here;MOVIE;2019;;['drama'];7,3;17,342;7,7
tm460829;Children of the Sea;MOVIE;2019;;['thriller', 'animation', 'fantasy', 'action', 'scifi', 'drama', 'family'];6,5;17,945;7,2
tm853396;Dragonheart: Vengeance;MOVIE;2020;PG-13;['action', 'european'];;35,14;7
ts106126;The Bonfire of Destiny;SHOW;2019;TV-MA;['drama', 'history'];7,6;10,26;7,4
tm877456;9to5: The Story of A Movement;MOVIE;2020;;['documentation', 'history'];7,4;1,777;6,8
ts190462;Gentefied;SHOW;2020;TV-MA;['comedy', 'drama'];7,3;3,205;7,8
tm459512;To All the Boys: P.S. I Still Love You;MOVIE;2020;PG-13;['romance', 'comedy', 'drama'];6;38,468;6,898
ts225430;Mystic Pop-up Bar;SHOW;2020;;['drama', 'scifi', 'comedy', 'fantasy'];8;7,735;8,286
ts218888;BNA;SHOW;2020;TV-14;['scifi', 'action', 'animation', 'fantasy'];7,2;18,263;8,4
tm847998;Hubie Halloween;MOVIE;2020;PG-13;['horror', 'comedy', 'thriller', 'fantasy'];5,2;18,454;6
ts88352;Designated Survivor: 60 Days;SHOW;2019;;['thriller', 'war', 'drama', 'crime'];8,1;7,252;8,4
tm931686;Vampires vs. the Bronx;MOVIE;2020;PG-13;['comedy', 'horror'];5,6;11,147;5,9
ts237096;Trial by Media;SHOW;2020;TV-MA;['crime', 'documentation'];7,1;2,792;7,3
ts83810;Cannon Busters;SHOW;2019;TV-MA;['scifi', 'action', 'animation', 'fantasy'];6,6;4,263;6,4
tm461366;The Coldest Game;MOVIE;2019;;['thriller', 'history', 'sport', 'european'];6,2;9,345;6,2
tm467299;Anthony Jeselnik: Fire in the Maternity Ward;MOVIE;2019;;['comedy'];7,2;4,278;7
ts254537;Good Morning, Ver�nica;SHOW;2020;TV-MA;['crime', 'drama', 'thriller'];7,5;13,922;7,4
ts86413;AJ and the Queen;SHOW;2020;TV-14;['comedy', 'drama'];7,4;10,486;7,7
ts252341;Chef's Table: BBQ;SHOW;2020;TV-14;['documentation'];7,8;3,433;7,9
ts90413;Gigantosaurus;SHOW;2019;TV-G;['animation'];6,4;10,686;7
ts275111;Rainbow High;SHOW;2020;TV-Y;['comedy', 'family', 'animation'];5,8;2,632;9,8
ts87008;Turn Up Charlie;SHOW;2019;TV-MA;['comedy', 'drama', 'music'];7;5,235;7,2
tm855600;The Stand In;MOVIE;2020;R;['comedy', 'drama'];4,7;7,135;5,6
tm503508;Earthquake Bird;MOVIE;2019;R;['romance', 'thriller', 'crime', 'drama'];5,9;10,326;5,9
tm824165;Falling Inn Love;MOVIE;2019;;['romance', 'comedy'];5,6;19,061;6,529
tm425698;The Wedding Guest;MOVIE;2019;R;['thriller'];5,8;6,608;5,7
tm446625;Miles Davis: Birth of the Cool;MOVIE;2019;;['documentation', 'music'];7,4;4,877;7,4
ts254045;Sneakerheads;SHOW;2020;;['comedy'];;8,927;7,5
ts225716;Family Business;SHOW;2019;TV-MA;['comedy', 'family'];7,4;12,624;7,3
ts88312;The Eddy;SHOW;2020;TV-MA;['drama', 'music'];7,1;8,046;6,6
ts222917;Kevin Hart: Don't F**k This Up;SHOW;2019;TV-MA;['documentation'];6,4;1,443;6,2
tm918701;Don't Listen;MOVIE;2020;;['thriller', 'horror', 'european'];;33,329;6,5
tm850723;Altered Carbon: Resleeved;MOVIE;2020;;['scifi', 'animation', 'crime', 'drama', 'thriller', 'action'];6,5;81,179;6,5
tm855483;Have a Good Trip: Adventures in Psychedelics;MOVIE;2020;;['documentation', 'comedy'];6,8;12,231;6,9
ts101408;The Mess You Leave Behind;SHOW;2020;TV-MA;['crime', 'drama', 'thriller'];6,7;27,981;6,916
ts189629;Nisman. The Prosecutor, the President and the Spy;SHOW;2019;;['history', 'thriller', 'documentation', 'crime'];7,6;1,923;6,6
ts215378;Love 101;SHOW;2020;TV-14;['drama', 'romance', 'comedy'];7,5;14,642;8,1
tm475836;The Lonely Island Presents: The Unauthorized Bash Brothers Experience;MOVIE;2019;;['comedy', 'music'];;6,171;6,2
tm524282;Invader ZIM: Enter the Florpus;MOVIE;2019;;['drama', 'animation', 'action', 'family', 'fantasy', 'comedy', 'scifi', 'thriller', 'horror'];7,4;10,288;7,6
tm857051;Forensic;MOVIE;2020;PG-13;['crime', 'thriller'];6,8;5,848;6,6
ts223126;The Confession Killer;SHOW;2019;TV-14;['crime', 'documentation'];7,4;4,44;7,3
ts90621;Kota Factory;SHOW;2019;TV-MA;['drama', 'comedy'];9,1;9,584;8,3
tm451548;The Fable;MOVIE;2019;;['comedy', 'action'];6,5;3,501;6,5
ts223077;Broken;SHOW;2019;;['documentation'];;2,361;7,3
tm469008;How High 2;MOVIE;2019;;['comedy'];3;17,294;6,6
tm816038;Violet Evergarden: Eternity and the Auto Memories Doll;MOVIE;2019;;['family', 'animation', 'drama', 'fantasy'];7,4;21,408;8,2
ts357033;A Love So Beautiful;SHOW;2020;;['comedy', 'drama'];;73,064;8,4
ts236725;Lenox Hill;SHOW;2020;TV-MA;['documentation'];8,6;6,268;6,8
tm812916;The Stronghold;MOVIE;2020;;['crime', 'thriller', 'action', 'european'];6,9;100,742;7,479
ts255880;Dream Home Makeover;SHOW;2020;TV-G;['reality'];5,6;8,584;7,6
ts113637;The Alc�sser Murders;SHOW;2019;TV-MA;['documentation', 'crime'];7,1;7,573;7,4
tm845535;Coded Bias;MOVIE;2020;;['documentation'];6,7;3,365;7,3
tm447159;The Kindness of Strangers;MOVIE;2019;;['drama', 'european'];6,4;8,158;6,5
ts89119;The Disappearance of Madeleine McCann;SHOW;2019;TV-14;['crime', 'documentation'];6,6;6,571;6,8
ts251617;Connected;SHOW;2020;TV-14;['documentation', 'comedy'];7,5;4,812;8,2
ts103890;The InBESTigators;SHOW;2019;;['comedy', 'crime', 'family'];8,1;7,564;8,8
tm938793;I Am Woman;MOVIE;2020;;['drama', 'music', 'romance', 'history'];6,5;15,377;6,9
tm897732;Bigfoot Family;MOVIE;2020;G;['animation', 'family'];5,8;12,91;7,1
ts225460;Freud;SHOW;2020;TV-MA;['drama'];;11,518;7,4
tm924991;Death of Me;MOVIE;2020;R;['horror', 'thriller'];4,4;36,207;5
ts277126;Black Space;SHOW;2020;TV-MA;['crime', 'drama', 'thriller'];6,7;4,268;7,3
ts110703;Interior Design Masters;SHOW;2019;;['reality'];6,4;3,167;6,9
ts84129;No Good Nick;SHOW;2019;TV-PG;['comedy', 'family', 'drama'];5,9;11,386;7,1
tm893799;Lost Bullet;MOVIE;2020;;['thriller', 'action', 'crime'];6,3;12,144;6,7
ts237104;History 101;SHOW;2020;TV-PG;['documentation', 'history'];6,8;7,172;7
tm430171;Screwball;MOVIE;2019;;['history', 'documentation'];7,1;4,692;6,2
tm848996;Tigertail;MOVIE;2020;PG;['drama'];6,6;6,618;6,9
tm846964;A Fall from Grace;MOVIE;2020;;['thriller', 'drama', 'fantasy'];5,8;13,235;7,091
tm902330;Ghosts of War;MOVIE;2020;R;['war', 'fantasy', 'horror', 'thriller'];5,5;37,368;6
tm450478;Under the Eiffel Tower;MOVIE;2019;;['romance', 'comedy'];5,4;4,634;5,9
ts89583;Trailer Park Boys: The Animated Series;SHOW;2019;TV-MA;['animation', 'comedy'];7,5;12,449;7,3
ts238242;The Great Heist;SHOW;2020;TV-MA;['crime', 'drama', 'thriller'];7,3;22,871;7,3
tm826563;A Cinderella Story: Christmas Wish;MOVIE;2019;PG;['music', 'romance', 'fantasy', 'comedy'];5,3;22,154;6,4
tm500565;Friendsgiving;MOVIE;2020;R;['comedy', 'drama'];4,4;6,446;4,6
tm887369;Jerry Seinfeld: 23 Hours to Kill;MOVIE;2020;;['comedy'];6,7;4,296;6,2
tm844642;Michelle Wolf: Joke Show;MOVIE;2019;;['comedy'];7,2;3,234;6,8
tm981451;Death to 2020;MOVIE;2020;;['comedy'];6,8;10,954;6,6
tm822832;Lingua Franca;MOVIE;2020;;['drama'];6,5;2,528;6,1
ts236051;The Least Expected Day: Inside the Movistar Team 2019;SHOW;2020;TV-MA;['documentation', 'sport'];7,4;3,051;7,1
tm680024;Surviving R. Kelly: The Impact;MOVIE;2019;;['documentation'];6,1;;
tm678851;Article 15;MOVIE;2019;;['crime', 'drama', 'thriller'];8,2;6,181;7,7
tm935895;The Life Ahead;MOVIE;2020;PG-13;['drama', 'european'];6,8;13,394;6,7
tm855535;The Hater;MOVIE;2020;;['drama', 'thriller', 'european'];;12,908;6,9
tm893816;Desperados;MOVIE;2020;;['comedy', 'romance'];5,2;8,691;6,1
ts223238;My Holo Love;SHOW;2020;TV-14;['drama', 'scifi', 'romance'];7,6;24,845;8,6
ts88296;Ares;SHOW;2020;TV-MA;['thriller', 'horror', 'drama'];5,7;7,928;6,9
ts86744;Romance Is a Bonus Book;SHOW;2019;;['drama', 'comedy', 'romance'];8;15,982;8,076
ts106141;The Chosen One;SHOW;2019;TV-MA;['thriller', 'drama'];5,7;7,873;8,2
tm860965;Dave Chappelle: The Kennedy Center Mark Twain Prize;MOVIE;2020;;['comedy'];7,4;5,378;7,3
tm371882;Ne Zha;MOVIE;2019;PG-13;['fantasy'];;6,397;8
tm890674;Becoming;MOVIE;2020;PG;['documentation'];6,8;9,982;7,5
ts189422;Home for Christmas;SHOW;2019;TV-MA;['comedy', 'drama', 'romance'];7,7;8,298;7,3
tm447520;Sebastian Maniscalco: Stay Hungry;MOVIE;2019;;['comedy'];7;2,991;6,4
tm977997;Captain Underpants: Mega Blissmas;MOVIE;2020;G;['animation', 'comedy', 'family'];5,2;18,41;5,8
ts89028;Delhi Crime;SHOW;2019;TV-MA;['drama', 'crime'];8,5;11,392;8,2
ts187070;Pup Academy;SHOW;2019;TV-Y;['family', 'comedy'];6,5;13,06;7
ts252122;The Possessed;SHOW;2020;TV-MA;['thriller', 'horror'];5,7;0,6;10
ts111206;Fast & Furious Spy Racers;SHOW;2019;TV-Y7;['family', 'animation', 'action', 'drama', 'comedy', 'crime'];5,7;57,899;6,946
ts90995;1994;SHOW;2019;TV-MA;['documentation', 'history'];7,6;2,626;8,7
tm812998;Miracle in Cell No. 7;MOVIE;2019;;['drama'];8,2;65,548;8,3
ts223192;Hospital Playlist;SHOW;2020;TV-14;['drama', 'comedy'];8,8;27,612;8,983
ts254600;The Playbook;SHOW;2020;TV-MA;['documentation', 'sport'];7,4;8,281;6,8
tm857430;The Occupant;MOVIE;2020;R;['thriller', 'european', 'horror', 'drama'];6,4;8,774;6,3
ts226588;100 Humans: Life's Questions. Answered.;SHOW;2020;TV-14;['documentation', 'reality'];5,7;3,447;6,4
ts242244;Japan Sinks: 2020;SHOW;2020;TV-MA;['action', 'scifi', 'animation', 'drama'];6,4;11,82;7,3
ts268608;The Ripper;SHOW;2020;TV-MA;['documentation', 'crime'];7,1;4,87;6,9
ts189405;Killer Ratings;SHOW;2019;TV-MA;['documentation', 'crime'];7,6;3,109;7,6
tm452573;Gabriel Iglesias: One Show Fits All;MOVIE;2019;;['comedy', 'documentation'];7,2;5,845;6,8
ts254916;The Cabin with Bert Kreischer;SHOW;2020;TV-MA;['comedy', 'reality'];6,6;4,845;8,8
tm834664;Nikki Glaser: Bangin';MOVIE;2019;;['comedy'];6,1;4,226;6,6
ts251028;Detention;SHOW;2020;TV-MA;['drama', 'horror', 'thriller'];6,3;4,759;7,9
ts103213;Queen Sono;SHOW;2020;TV-MA;['thriller', 'action', 'crime', 'drama'];5,9;2,243;7,5
tm493511;The Sky Is Pink;MOVIE;2019;;['family', 'drama', 'romance'];7,5;6,395;7,8
ts268508;Alien Worlds;SHOW;2020;TV-PG;['documentation', 'scifi', 'animation'];6,5;12,757;6,8
ts92547;Rise of Empires: Ottoman;SHOW;2020;;['drama', 'history', 'war', 'documentation', 'action'];7,9;14,297;7,2
ts88744;Losers;SHOW;2019;TV-MA;['documentation', 'sport', 'comedy', 'european'];7,6;1,065;7,4
tm883441;Money Heist: The Phenomenon;MOVIE;2020;;['documentation'];7,4;43,094;7,5
tm847430;Words Bubble Up Like Soda Pop;MOVIE;2020;;['animation', 'drama'];;19,969;7,4
tm922532;Freaks � You're One of Us;MOVIE;2020;NC-17;['fantasy', 'thriller', 'drama', 'action', 'scifi'];5,4;11,865;5,7
ts221293;The King: Eternal Monarch;SHOW;2020;;['drama', 'scifi'];;32,989;8,47
ts217719;Basketball or Nothing;SHOW;2019;TV-PG;['documentation', 'sport'];7,4;3,315;8,3
ts226602;How to Fix a Drug Scandal;SHOW;2020;TV-MA;['documentation', 'crime'];7;4,32;7,4
ts255104;Deaf U;SHOW;2020;TV-MA;['reality', 'documentation', 'drama'];6,4;7,534;5,8
tm885860;Hannah Gadsby: Douglas;MOVIE;2020;;['comedy'];;4,485;7,5
ts101060;Merry Happy Whatever;SHOW;2019;TV-PG;['comedy'];6,4;4,855;6,6
ts222367;We Are the Wave;SHOW;2019;;['drama'];6,2;8,768;6
ts86365;Rilakkuma and Kaoru;SHOW;2019;TV-PG;['animation', 'comedy', 'drama', 'family'];8,2;8,237;7,4
tm453850;Time to Hunt;MOVIE;2020;;['thriller', 'drama', 'action', 'scifi', 'crime'];6,3;14,681;7,2
ts91124;Love Alarm;SHOW;2019;TV-MA;['scifi', 'drama', 'romance', 'comedy'];6,8;106,624;8,5
ts222634;Nobody's Looking;SHOW;2019;TV-MA;['comedy', 'drama', 'fantasy'];7,7;3,534;7,6
ts223589;Sex, Explained;SHOW;2020;TV-MA;['documentation'];6,9;63,817;6,6
tm472195;Almost Love;MOVIE;2019;;['comedy', 'drama', 'romance'];5,7;4,298;6,4
ts317497;The Neighbor;SHOW;2019;TV-MA;['comedy', 'action'];6,5;11,332;6,5
ts256783;We Are the Champions;SHOW;2020;TV-MA;['documentation'];7,1;8,238;6,3
tm455059;We Die Young;MOVIE;2019;R;['thriller', 'drama', 'action', 'crime', 'european'];5,2;17,605;6,9
tm893680;Jo Koy: In His Elements;MOVIE;2020;;['comedy'];5,4;3,871;5,6
tm888080;The Last Days of American Crime;MOVIE;2020;;['action', 'crime', 'thriller', 'scifi', 'drama'];3,7;9,916;6,7
tm854669;Taylor Tomlinson: Quarter-Life Crisis;MOVIE;2020;;['comedy'];7,4;4,627;7,266
ts222933;Who Killed Little Gregory?;SHOW;2019;;['documentation', 'crime', 'thriller', 'drama'];7,4;3,312;7,6
ts223982;Until Dawn;SHOW;2020;;['reality', 'comedy'];2,4;1,727;2,8
ts89876;Lunatics;SHOW;2019;TV-MA;['comedy'];6,5;3,871;6,2
tm917036;The Speed Cubers;MOVIE;2020;;['documentation'];;6,921;7,6
ts218277;Apache: The Life of Carlos Tevez;SHOW;2019;TV-MA;['crime', 'drama', 'sport', 'thriller'];7,2;15,604;7,6
ts315066;Vampires;SHOW;2020;TV-MA;['scifi', 'fantasy', 'horror', 'drama'];5,7;14,702;7,5
ts223659;Jamtara � Sabka Number Ayega;SHOW;2020;;['drama', 'crime'];7,2;4,971;7,6
ts219422;When the Camellia Blooms;SHOW;2019;;['drama', 'romance', 'thriller', 'comedy'];7,9;9,96;8,4
tm458127;Human Nature;MOVIE;2019;;['documentation', 'thriller'];7,7;3,416;7,2
ts225102;Record of Youth;SHOW;2020;TV-14;['drama', 'romance'];7,2;16,785;8,3
ts88336;Dating Around;SHOW;2019;;['reality', 'romance'];6,3;5,019;5,5
ts102933;Les de l'hoquei;SHOW;2019;TV-MA;['drama', 'sport'];6,8;7,492;7,7
tm454375;Benchwarmers 2: Breaking Balls;MOVIE;2019;PG-13;['comedy', 'sport'];4,1;6,37;4,5
tm838687;Holiday in the Wild;MOVIE;2019;;['romance', 'comedy', 'drama'];6,1;12,279;6,5
ts224072;Self Made: Inspired by the Life of Madam C.J. Walker;SHOW;2020;TV-MA;['drama', 'history'];7,3;10,598;7,5
ts254568;The Last Word;SHOW;2020;TV-MA;['drama', 'comedy'];7;4,113;6,7
tm848995;Jingle Jangle: A Christmas Journey;MOVIE;2020;PG;['fantasy', 'music', 'family'];6,4;28,329;6,65
ts105192;The Unlisted;SHOW;2019;;['scifi', 'thriller', 'family'];6,5;8,926;7,6
tm470560;Circus of Books;MOVIE;2019;;['documentation', 'history'];7,1;7,515;6,9
ts272134;Transformers: War for Cybertron: Earthrise;SHOW;2020;TV-Y7;['animation', 'action', 'scifi'];;8,514;8
ts219895;Tiny Pretty Things;SHOW;2020;TV-MA;['thriller', 'drama'];5,9;23,608;7,692
tm883189;Dangerous Lies;MOVIE;2020;;['thriller', 'horror', 'drama', 'comedy', 'crime'];5,3;11,808;6,4
tm1127695;The Endless Trench;MOVIE;2019;;['drama', 'history', 'thriller', 'war', 'action', 'european'];7,2;10,223;7
tm469400;Bren� Brown: The Call to Courage;MOVIE;2019;;['documentation', 'drama'];7,7;4,84;7,1
tm670553;Your Name Engraved Herein;MOVIE;2020;;['drama', 'romance'];7,2;9,885;8,2
tm942240;Dance of the Forty One;MOVIE;2020;;['drama', 'history'];6,8;10,872;7,9
tm839411;Me Against You: Mr. S's Vendetta;MOVIE;2020;;['comedy', 'family', 'european'];1,6;8,374;8,2
ts226468;Summertime;SHOW;2020;TV-MA;['drama', 'comedy', 'romance'];6;54,788;6,9
tm823355;Inside Man: Most Wanted;MOVIE;2019;R;['action', 'thriller', 'crime'];5,6;19,139;6,6
ts110635;Luna Nera;SHOW;2020;TV-MA;['drama', 'fantasy', 'thriller', 'scifi'];5,9;17,252;7,7
ts215718;Extracurricular;SHOW;2020;TV-MA;['drama', 'crime'];;21,834;8,2
ts87224;Always a Witch;SHOW;2019;TV-14;['scifi', 'drama', 'fantasy'];6,2;18,361;7,1
ts192297;Morphle;SHOW;2019;TV-Y;['animation', 'family'];5,2;0,832;10
tm857187;Tom Segura: Ball Hog;MOVIE;2020;;['comedy'];7,3;4,265;6,8
ts224198;Rugal;SHOW;2020;TV-MA;['action', 'crime', 'thriller', 'scifi', 'drama'];;10,021;7,8
tm814671;Secret Obsession;MOVIE;2019;;['drama', 'thriller'];4,4;18,658;5,5
ts87372;Ultramarine Magmell;SHOW;2019;TV-14;['animation', 'action', 'fantasy'];6;10,92;7
ts93981;Monarca;SHOW;2019;TV-MA;['drama'];7,8;31,761;7,6
ts103209;Exhibit A;SHOW;2019;TV-14;['documentation', 'thriller', 'crime', 'family'];6,3;7,419;7,4
ts218564;Breakfast, Lunch & Dinner;SHOW;2019;TV-MA;['documentation'];6,7;1,067;8
tm472411;Iron Fists and Kung Fu Kicks;MOVIE;2019;;['documentation', 'history'];6,6;6,234;7
tm826368;American Son;MOVIE;2019;;['drama'];5,8;7,334;6,1
tm824559;Bikram: Yogi, Guru, Predator;MOVIE;2019;;['crime', 'documentation'];6,7;8,238;6,4
tm376739;Bethany Hamilton: Unstoppable;MOVIE;2019;PG;['documentation', 'sport'];7,4;2,099;7,9
ts108593;The Unsettling;SHOW;2019;TV-14;['crime', 'fantasy', 'horror', 'scifi', 'thriller'];5,2;7,614;6,7
ts223948;The Goop Lab;SHOW;2020;TV-MA;['documentation', 'reality'];2,5;2,106;3,2
ts223456;Pandemic: How to Prevent an Outbreak;SHOW;2020;TV-14;['documentation'];6,3;6,633;6,9
tm814644;Coffee & Kareem;MOVIE;2020;;['crime', 'action', 'comedy'];5,1;11,17;5,5
tm458326;Walk. Ride. Rodeo.;MOVIE;2019;;['drama'];6,4;14,069;7,071
tm449594;Brother;MOVIE;2019;;['drama', 'european'];6,7;7,102;6,6
ts268551;Run On;SHOW;2020;;['drama'];;30,148;7,947
ts226617;The Innocence Files;SHOW;2020;TV-MA;['documentation', 'crime', 'drama'];8;3,368;7,4
tm454824;Silver Skates;MOVIE;2020;;['history', 'romance', 'action', 'drama', 'family'];7,1;13,837;7,9
ts220248;Hyperdrive;SHOW;2019;TV-PG;['reality'];;6,122;7,5
ts270439;Best Leftovers Ever!;SHOW;2020;TV-G;['reality'];5,6;1,467;6,8
tm853113;Thomas & Friends: Marvelous Machinery;MOVIE;2020;;['fantasy', 'animation', 'action', 'family'];6,1;1,21;2
tm885805;Debt Collectors;MOVIE;2020;R;['action', 'comedy', 'crime'];5,8;15,007;6,1
ts91087;One Spring Night;SHOW;2019;;['drama', 'romance'];7,9;14,852;8,4
ts90645;Drug Squad: Costa del Sol;SHOW;2019;TV-MA;['drama', 'crime', 'action', 'thriller', 'romance'];6,7;5,835;7
ts236033;#blackAF;SHOW;2020;TV-MA;['comedy'];;2,924;7,1
tm453994;The Body Remembers When the World Broke Open;MOVIE;2019;;['drama', 'european'];6,9;3,842;7,3
ts220552;Power Players;SHOW;2019;;['comedy', 'fantasy', 'scifi', 'animation', 'action'];6;1,781;
ts254737;Mighty Express;SHOW;2020;TV-Y;['animation'];;4,32;8,9
ts104483;Typewriter;SHOW;2019;TV-MA;['thriller', 'horror', 'drama'];6,5;7,08;6,6
ts106015;Kengan Ashura;SHOW;2019;TV-MA;['animation', 'action', 'sport'];8;85,14;8,3
ts107963;Restaurants on the Edge;SHOW;2019;TV-14;['reality'];6,8;;
ts218803;Diagnosis;SHOW;2019;;['documentation', 'reality'];;2,191;7,9
tm458328;Badla;MOVIE;2019;PG-13;['thriller', 'crime', 'drama'];7,8;10,588;7,4
tm838869;Wonder Boy;MOVIE;2019;;['documentation', 'european'];;3,406;6,8
tm470836;The Show Must Go On: The Queen + Adam Lambert Story;MOVIE;2019;;['music', 'documentation'];7,8;5,053;7,5
tm840438;Mike Birbiglia: The New One;MOVIE;2019;;['comedy'];7,7;1,696;7,4
ts225860;Bloodride;SHOW;2020;TV-MA;['scifi', 'thriller', 'action'];;10,702;7
ts89231;You vs. Wild;SHOW;2019;TV-PG;['reality', 'action'];6,6;3,864;6,7
tm495609;Game Over;MOVIE;2019;;['drama', 'thriller', 'horror', 'scifi'];7;3,286;6,3
ts225162;Babies;SHOW;2020;TV-PG;['documentation', 'reality'];;3,115;7,6
ts105645;Historical Roasts;SHOW;2019;TV-MA;['comedy'];5,3;1,408;5,6
tm833638;The Forest of Love;MOVIE;2019;;['drama', 'crime', 'horror', 'thriller'];6,3;13,715;6,5
ts288353;Omniscient;SHOW;2020;;['scifi', 'drama', 'thriller'];6,5;7,159;6,7
ts110637;Mortel;SHOW;2019;TV-MA;['horror', 'scifi', 'crime', 'drama', 'fantasy'];6,4;8,205;7,5
tm453903;Elisa & Marcela;MOVIE;2019;;['drama', 'romance', 'european'];6,6;10,823;7,4
tm461829;The Hard Way;MOVIE;2019;;['action'];4,8;16,86;5,4
tm446581;The Edge of Democracy;MOVIE;2019;;['documentation', 'history'];7,3;6,333;7,8
tm831873;The Crimes That Bind;MOVIE;2020;;['crime', 'drama', 'thriller'];6,7;10,408;6,4
ts90063;Put Your Head on My Shoulder;SHOW;2019;TV-Y7;['drama', 'comedy', 'romance'];8;29,769;8,4
tm868777;Love, Guaranteed;MOVIE;2020;;['comedy', 'romance'];5,6;12,174;6,5
tm483997;The Kissing Booth 2;MOVIE;2020;;['comedy', 'romance'];5,7;57,949;7,793
tm838876;Undercover Brother 2;MOVIE;2019;R;['comedy', 'action'];3,4;4,658;3,9
ts225718;La R�volution;SHOW;2020;TV-MA;['drama', 'thriller', 'action', 'fantasy'];6,6;8,472;6,9
